,Label,Text
1705,CONT,"more important  most participants in previous studies presumably had little prior experience with the particular likert scale that served as the dependent measure e g   most had never before rated their childhood or public transportation on a  NUMBER -point scale
"
1706,MISC,"hence  ratings of respondents may be especially susceptible to superficial cues-such as the accessibility of instances-when mapping their beliefs and attitudes onto an unfamiliar response scale
"
1707,AIMX,"the present investigation overcomes these limitations through a  field study  of students evaluating a course
"
1708,MISC,"first  evaluations are a normal facet of most university courses in which students are commonly asked to list specific suggestions and also provide a global assessment
"
1709,MISC,"moreover  course evaluations are consequential  as they can influence future course offerings and course staffing  promotion and tenure decisions  and provide information to future prospective students of the target course
"
1710,MISC,"second  students at universities quickly become familiar with standard course evaluation scales and how ratings are distributed across classes  often relying on these scores in choosing among elective courses
"
1711,MISC,"the study of course evaluations is also interesting in its own right
"
1712,MISC,"a number of recent papers have questioned the validity of these ratings  and a lively debate appeared some years ago in the american psychologist  CITATION
"
1713,MISC,"thus far  questions of discriminant validity have mainly focused on the correlation between teaching ratings and apparently irrelevant factors such as the students' expected grades or the course workload
"
1714,MISC,"to date there have been few published investigations of the relationship between the design of course feedback forms and summary course evaluations
"
1715,AIMX,"the present study attempts to answer the following provocative question  can one paradoxically obtain higher course ratings by soliciting a greater number of critical comments from students
"
1716,MISC,"third-party punishment has recently received attention as an explanation for human altruism
"
1717,MISC,"feelings of anger in response to norm violations are assumed to motivate third-party sanctions, yet there is only sparse and indirect support for this idea
"
1718,AIMX,"we investigated the impact of both anger and guilt feelings on third-party sanctions
"
1719,OWNX,"in two studies both emotions were independently manipulated
"
1720,OWNX,"results show that anger and guilt independently constitute sufficient but not necessary causes of punishment
"
1721,OWNX,"low levels of punishment are observed only when neither emotion is elicited
"
1722,OWNX,"we discuss the implications of these findings for the functions of altruistic sanctions
"
1723,MISC,"people often defend the interests of others
"
1724,MISC,"they stand up for their friends if someone speaks ill about them in their absence
"
1725,MISC,"they do not tolerate a colleague being bullied at work
"
1726,MISC,"they boycott consumer products that are produced using child labor
"
